watch_id,profile_id,content_id,episode_id,started_at,progress_percent,completed
28511,2497,41,461,2023-02-28 16:53:35,85.4,false
28512,713,34,,2024-04-12 03:00:20,57.41,false
28513,259,10,113,2021-11-07 06:41:21,51.53,false
28514,1351,171,,2025-03-31 10:59:56,100.0,true
28515,286,138,1508,2025-11-28 17:38:30,13.19,false
28516,1468,88,874,2021-02-28 04:44:01,74.56,false
28517,2427,111,,2022-08-09 16:48:22,67.53,false
28518,615,483,6003,2022-05-13 20:30:25,9.38,false
28519,1107,186,,2021-01-26 15:33:22,24.13,false
28520,2109,120,1217,2021-11-03 08:17:54,0.3,false
28521,1858,142,1538,2020-10-12 03:56:45,88.86,false
28522,1064,327,3891,2021-03-09 06:42:21,40.92,false
28523,831,350,4205,2023-12-24 07:26:08,73.1,false
28524,1437,48,,2023-05-02 15:47:56,18.28,false
28525,2173,328,,2022-02-09 16:20:35,53.84,false
28526,564,136,,2024-02-22 05:23:04,88.55,false
28527,278,86,,2025-12-20 03:51:15,12.83,false
28528,253,291,,2025-01-02 14:53:48,76.05,false
28529,1562,303,3430,2025-02-09 01:20:23,64.84,false
28530,788,269,,2025-11-25 01:08:41,53.88,false
28531,1223,395,,2022-02-20 02:27:38,66.3,false
28532,1749,497,,2024-10-02 18:10:26,93.05,false
28533,1850,403,5011,2021-09-28 13:45:48,36.81,false
28534,1270,10,83,2023-05-02 05:48:31,78.82,false
28535,333,376,4605,2020-02-04 11:29:31,68.34,false
28536,440,268,,2020-12-26 11:32:02,32.15,false
28537,2055,108,,2022-01-11 12:56:10,35.95,false
28538,1828,301,,2023-01-01 08:53:22,41.45,false
28539,1588,79,,2024-12-26 04:23:01,12.63,false
28540,1510,327,3879,2021-11-20 05:35:49,78.63,false
28541,1363,442,5396,2022-04-23 14:38:24,0.61,false
28542,1593,109,1078,2022-07-05 18:21:50,24.8,false
28543,580,421,,2024-08-04 16:39:40,70.82,false
28544,2410,422,,2025-10-05 03:10:29,85.56,false
28545,2406,314,3553,2022-08-17 21:20:57,11.56,false
28546,2519,244,,2024-09-26 13:31:09,9.22,false
28547,2583,201,2224,2025-04-03 09:36:05,18.64,false
28548,1239,109,1118,2025-02-22 19:54:41,69.4,false
28549,2150,454,,2025-02-28 21:14:55,60.34,false
28550,2164,486,,2020-01-01 04:23:56,92.93,false
28551,2596,395,,2024-05-02 14:23:54,59.41,false
28552,1075,301,,2020-08-27 19:29:44,90.72,false
28553,2165,320,,2020-05-08 15:41:20,4.72,false
28554,1583,45,537,2022-03-26 07:41:35,92.83,false
28555,2567,317,,2025-11-06 19:36:51,30.94,false
28556,400,314,3556,2022-09-27 02:32:33,28.82,false
28557,1112,289,3275,2020-03-06 16:34:01,24.99,false
28558,196,150,,2023-08-27 12:11:22,20.46,false
28559,773,121,,2020-01-06 17:54:47,41.34,false
28560,888,88,879,2023-06-28 00:27:00,34.34,false
28561,1603,303,3452,2023-10-03 22:30:40,100.0,true
28562,2449,186,,2025-11-14 14:35:12,60.28,false
28563,266,473,5808,2022-01-09 01:42:06,13.65,false
28564,2447,367,,2021-12-25 18:14:22,46.61,false
28565,1219,110,1172,2023-05-29 04:10:11,55.77,false
28566,1516,357,,2020-02-18 01:49:30,100.0,true
28567,1816,283,3152,2022-06-28 17:48:11,88.42,false
28568,482,72,,2025-09-30 09:04:53,28.38,false
28569,1204,427,,2024-01-09 02:56:06,73.85,false
28570,1577,120,1229,2022-01-23 23:13:14,60.52,false
28571,152,153,1693,2020-08-29 10:58:13,28.2,false
28572,93,107,,2025-04-07 15:15:10,4.86,false
28573,2200,312,3537,2020-08-01 20:49:31,9.76,false
28574,292,135,,2023-01-08 14:16:15,51.1,false
28575,1028,383,,2021-04-30 08:20:44,84.72,false
28576,691,456,,2025-12-08 12:09:14,85.75,false
28577,2213,187,2035,2024-12-24 15:53:41,3.13,false
28578,1196,417,5134,2023-10-26 08:44:32,100.0,true
28579,2473,317,,2024-04-21 18:37:25,16.91,false
28580,954,252,,2022-03-15 16:10:13,41.78,false
28581,597,465,,2021-06-16 12:56:23,89.88,false
28582,1232,261,,2020-11-21 06:46:30,47.02,false
28583,630,462,,2024-10-26 11:51:44,40.33,false
28584,393,488,,2021-03-18 11:42:15,14.99,false
28585,2003,120,1234,2024-10-25 16:19:18,23.93,false
28586,1796,27,,2020-04-10 06:19:24,29.59,false
28587,1637,116,1202,2021-07-03 15:16:03,42.83,false
28588,395,147,,2023-02-25 21:39:46,80.77,false
28589,1130,498,,2023-07-11 15:40:53,92.53,false
28590,1477,3,,2021-05-20 21:22:17,12.34,false
28591,2314,440,5324,2021-01-01 11:11:00,16.15,false
28592,318,421,,2022-04-30 17:53:19,89.92,false
28593,1475,274,,2022-11-23 03:59:24,91.29,false
28594,2695,439,5310,2020-12-29 17:14:19,40.4,false
28595,2166,129,1345,2025-07-13 22:32:42,100.0,true
28596,1935,121,,2022-05-07 01:29:37,54.89,false
28597,2331,3,,2025-03-25 20:09:11,61.65,false
28598,722,188,,2020-04-19 01:01:06,35.47,false
28599,424,237,2557,2022-10-27 19:05:24,44.21,false
28600,347,251,,2022-12-11 19:38:50,16.94,false
28601,2370,384,,2023-07-07 14:50:45,80.83,false
28602,1009,398,,2024-09-19 09:05:59,63.73,false
28603,2378,131,1461,2020-09-30 22:40:21,18.34,false
28604,258,289,3320,2024-08-27 12:15:51,21.61,false
28605,1315,461,5558,2023-10-23 19:43:57,68.31,false
28606,1269,313,,2021-06-13 11:54:16,52.79,false
28607,2523,171,,2021-11-30 08:07:20,46.22,false
28608,831,148,,2021-11-04 17:14:09,47.05,false
28609,55,465,,2025-10-22 21:22:51,11.5,false
28610,2036,124,,2021-05-03 23:35:24,79.51,false
28611,432,147,,2024-03-24 04:20:11,22.66,false
28612,2088,145,,2025-07-16 08:16:49,76.1,false
28613,1609,500,,2021-04-12 09:37:40,64.02,false
28614,1510,276,,2021-08-10 04:43:41,77.19,false
28615,1127,98,,2022-11-12 05:47:03,89.61,false
28616,24,312,3522,2021-08-13 23:50:26,10.96,false
28617,428,287,3266,2025-12-08 05:33:54,70.17,false
28618,2075,294,,2023-10-06 23:49:21,25.17,false
28619,2248,247,,2024-02-13 07:35:22,38.36,false
28620,1677,441,5339,2022-09-06 11:13:20,12.49,false
28621,555,439,5308,2021-06-01 15:22:55,54.1,false
28622,1676,492,,2023-01-22 01:42:03,5.24,false
28623,2158,275,,2023-07-18 00:41:30,59.33,false
28624,2717,400,4979,2020-06-17 17:18:31,100.0,true
28625,853,188,,2025-04-29 02:55:06,37.71,false
28626,2559,206,,2022-05-16 12:20:31,33.88,false
28627,2700,246,,2024-11-16 19:06:39,22.15,false
28628,2141,70,,2024-04-19 02:12:47,48.83,false
28629,557,411,,2025-02-15 22:06:10,70.44,false
28630,337,77,804,2025-07-12 00:16:15,53.87,false
28631,1373,67,,2025-01-24 08:23:23,69.47,false
28632,319,451,,2025-03-04 21:02:33,5.73,false
28633,1453,331,,2025-12-30 09:57:04,4.44,false
28634,552,277,3062,2022-03-01 07:10:04,100.0,true
28635,493,351,,2020-04-23 09:59:06,94.43,false
28636,2366,24,260,2021-01-01 20:28:42,65.81,false
28637,1554,152,1646,2023-08-16 03:45:55,19.51,false
28638,1672,293,3339,2025-05-14 08:00:34,18.73,false
28639,866,400,4979,2023-06-24 21:33:49,27.15,false
28640,1394,444,,2022-11-28 11:19:48,52.89,false
28641,2658,263,,2024-06-11 13:39:29,45.27,false
28642,1415,221,,2021-01-18 00:10:17,42.36,false
28643,2405,387,,2025-06-20 15:07:44,58.86,false
28644,2083,42,,2023-02-18 04:58:15,15.52,false
28645,1767,46,,2021-11-30 22:42:14,49.67,false
28646,1089,427,,2022-06-15 16:05:31,68.51,false
28647,1956,3,,2025-02-06 08:25:31,27.25,false
28648,2647,379,4683,2025-11-04 01:53:41,65.04,false
28649,1628,338,4082,2024-06-25 03:21:25,73.27,false
28650,1352,343,,2021-01-15 07:58:44,56.45,false
28651,478,221,,2021-07-10 05:42:04,34.78,false
28652,950,492,,2024-11-10 18:17:36,45.68,false
28653,2148,56,,2025-05-01 12:24:14,6.86,false
28654,205,281,3145,2022-01-14 09:39:24,23.72,false
28655,2476,17,208,2020-12-25 17:36:54,41.46,false
28656,183,424,,2024-02-16 03:29:44,33.55,false
28657,2490,273,,2023-10-08 01:32:58,68.26,false
28658,2338,392,,2021-08-31 22:49:45,78.12,false
28659,956,332,,2021-08-29 06:33:48,10.61,false
28660,1846,376,4608,2023-02-04 15:49:37,57.28,false
28661,1106,477,5855,2025-10-19 22:55:29,67.29,false
28662,1553,60,,2023-08-22 18:45:44,1.21,false
28663,1413,22,,2021-10-17 13:27:35,15.37,false
28664,368,274,,2022-01-21 21:41:13,15.39,false
28665,2467,79,,2020-09-03 18:50:08,78.46,false
28666,1977,480,5937,2024-02-15 13:14:29,52.47,false
28667,960,8,,2024-01-01 11:44:29,56.78,false
28668,737,324,,2023-04-20 14:20:18,55.22,false
28669,2,482,5982,2025-09-08 01:24:40,6.72,false
28670,265,409,,2025-09-23 22:29:18,45.67,false
28671,744,411,,2025-08-21 11:58:24,35.08,false
28672,1231,492,,2023-06-08 05:35:59,1.29,false
28673,26,474,5809,2025-06-22 01:17:45,80.02,false
28674,2285,258,2857,2021-03-26 18:53:19,22.16,false
28675,304,5,55,2023-04-16 21:42:40,18.3,false
28676,32,429,,2022-04-16 14:08:59,49.72,false
28677,290,227,,2020-09-30 11:43:18,27.25,false
28678,1214,100,1020,2024-02-22 21:46:02,10.8,false
28679,255,35,336,2025-05-18 04:12:06,18.46,false
28680,1660,410,,2023-03-05 04:04:07,60.49,false
28681,2093,246,,2024-11-26 13:33:04,18.85,false
28682,1749,302,,2020-01-30 12:40:42,53.21,false
28683,1171,163,1841,2022-07-15 18:27:12,76.62,false
28684,954,360,4286,2023-05-23 16:28:00,32.92,false
28685,2111,154,,2025-03-20 11:17:18,66.56,false
28686,1533,482,5965,2020-02-21 03:19:08,62.01,false
28687,821,75,795,2022-07-19 11:05:05,30.71,false
28688,940,201,2226,2024-03-04 14:00:28,34.91,false
28689,2229,403,5009,2025-10-20 03:04:05,71.91,false
28690,1776,135,,2022-06-21 13:21:16,13.28,false
28691,2338,100,1013,2022-01-11 00:16:44,42.85,false
28692,951,350,4206,2025-07-06 15:03:30,72.16,false
28693,1663,328,,2025-07-12 02:08:42,86.34,false
28694,1950,296,,2023-05-29 17:49:05,53.85,false
28695,2323,235,2533,2023-06-22 13:29:33,34.95,false
28696,45,328,,2020-04-14 07:09:25,28.11,false
28697,817,185,,2025-03-05 18:27:30,69.53,false
28698,2518,162,1831,2023-03-18 16:42:29,7.83,false
28699,2253,14,,2024-04-05 08:12:28,92.7,false
28700,18,95,,2021-03-10 23:27:05,100.0,true
28701,407,64,,2021-10-24 02:34:38,39.02,false
28702,1753,29,,2024-02-29 00:29:27,15.36,false
28703,1989,96,1009,2020-09-02 07:20:43,76.04,false
28704,2341,23,,2021-11-29 06:56:13,92.18,false
28705,14,212,,2025-06-30 23:43:25,50.19,false
28706,2626,432,,2024-10-17 19:01:38,93.94,false
28707,578,171,,2023-07-24 21:38:57,67.69,false
28708,1285,252,,2022-11-28 15:08:32,31.31,false
28709,1688,490,6083,2022-05-10 00:04:08,46.17,false
28710,231,498,,2025-10-22 13:59:33,2.49,false
28711,254,424,,2022-06-08 22:04:38,7.42,false
28712,380,406,,2021-06-23 11:59:13,76.77,false
28713,911,58,,2020-06-13 00:16:27,46.62,false
28714,2420,125,1284,2021-02-27 05:48:12,30.94,false
28715,538,63,,2025-06-04 18:13:55,25.32,false
28716,390,354,4224,2024-11-02 00:53:45,100.0,true
28717,1860,405,,2024-07-13 03:52:38,51.92,false
28718,2613,222,,2022-11-08 20:12:24,9.51,false
28719,1879,226,,2025-05-06 05:14:19,100.0,true
28720,2662,182,,2021-08-14 15:10:27,15.07,false
28721,2439,195,,2021-01-23 22:31:53,71.15,false
28722,803,324,,2020-05-27 18:28:23,24.62,false
28723,404,29,,2022-01-14 11:36:31,100.0,true
28724,2678,37,431,2020-09-06 23:29:36,13.31,false
28725,206,268,,2020-07-21 03:26:07,22.83,false
28726,1399,32,,2021-01-13 23:56:12,90.21,false
28727,1367,90,929,2025-09-19 09:06:25,3.43,false
28728,902,149,1618,2021-03-28 15:23:55,9.87,false
28729,2512,397,4932,2020-02-04 04:01:17,38.37,false
28730,1083,441,5336,2023-06-20 07:51:01,42.35,false
28731,1973,400,4972,2025-08-25 16:19:57,37.33,false
28732,595,327,3910,2024-05-26 02:46:42,24.99,false
28733,2592,447,,2023-03-24 19:16:57,49.55,false
28734,549,54,655,2022-06-01 03:01:57,57.91,false
28735,252,153,1700,2025-04-13 21:36:26,31.82,false
28736,426,140,,2021-06-25 17:26:34,31.74,false
28737,2450,78,,2021-02-18 07:41:00,9.44,false
28738,1,451,,2021-11-05 11:46:43,55.9,false
28739,2199,388,,2025-10-11 19:03:51,84.49,false
28740,2665,250,2768,2025-03-10 19:40:55,71.91,false
28741,2691,169,,2024-06-19 04:43:26,79.0,false
28742,87,474,5819,2022-08-28 05:03:19,58.83,false
28743,1999,170,,2024-07-24 05:00:19,100.0,true
28744,2460,435,5234,2021-07-28 16:12:17,100.0,true
28745,988,295,3358,2025-06-24 02:18:37,62.9,false
28746,2627,121,,2024-12-23 04:52:42,10.84,false
28747,470,141,,2025-10-23 14:15:23,4.62,false
28748,1476,322,,2021-03-18 11:26:38,57.18,false
28749,725,97,,2023-03-23 17:08:06,68.94,false
28750,1565,5,56,2022-12-22 06:28:33,24.55,false
28751,1424,145,,2024-08-16 07:47:01,62.96,false
28752,2374,176,1988,2022-10-16 10:31:45,34.47,false
28753,470,356,,2020-08-28 13:31:31,5.68,false
28754,2420,275,,2023-09-04 00:12:05,9.0,false
28755,270,472,,2024-01-15 11:42:43,12.64,false
28756,468,281,3147,2025-02-18 17:34:02,6.54,false
28757,1499,46,,2022-12-25 18:12:42,82.75,false
28758,1251,106,,2025-10-18 09:45:49,86.36,false
28759,1059,479,5923,2021-04-15 02:11:22,25.87,false
28760,2330,60,,2023-01-18 05:24:06,47.68,false
28761,2228,96,1006,2020-11-10 21:29:18,17.0,false
28762,2460,299,,2020-09-26 01:59:23,71.88,false
28763,1736,470,5793,2024-05-07 18:05:39,10.54,false
28764,2243,164,,2021-03-24 22:21:34,55.3,false
28765,2250,228,2437,2024-09-01 21:48:57,13.27,false
28766,484,190,,2022-05-27 08:52:25,100.0,true
28767,191,405,,2020-02-29 15:15:37,57.52,false
28768,1794,362,4302,2022-01-12 14:00:07,78.84,false
28769,615,465,,2020-07-22 08:17:18,70.32,false
28770,1630,311,,2022-04-20 00:44:07,47.5,false
28771,311,81,814,2021-01-26 05:16:54,7.37,false
28772,1602,374,,2022-12-27 04:26:55,48.07,false
28773,2358,386,4708,2020-03-07 16:01:30,3.65,false
28774,1599,271,,2020-07-29 06:14:29,34.65,false
28775,2039,126,1295,2025-11-19 07:38:12,24.04,false
28776,2160,252,,2021-01-19 00:17:39,69.98,false
28777,2527,134,,2020-05-18 12:48:13,60.69,false
28778,1483,24,255,2022-11-18 08:14:37,4.46,false
28779,2189,357,,2024-08-01 19:50:12,11.13,false
28780,2384,405,,2022-01-10 16:06:05,45.49,false
28781,611,19,,2025-04-27 07:13:54,77.11,false
28782,1624,180,,2020-09-24 18:35:13,35.81,false
28783,258,131,1455,2023-04-06 01:09:00,86.57,false
28784,434,107,,2023-09-02 12:20:30,66.96,false
28785,183,402,5002,2024-08-30 15:32:45,22.25,false
28786,2503,223,,2023-12-29 10:25:11,37.85,false
28787,247,105,,2024-12-17 14:03:17,37.09,false
28788,1368,403,5011,2020-10-19 22:46:47,27.47,false
28789,1358,268,,2022-08-22 07:22:18,93.62,false
28790,1049,468,,2024-10-21 13:53:15,47.51,false
28791,1719,349,,2022-12-27 02:38:23,28.45,false
28792,2556,314,3574,2025-10-27 19:14:11,8.72,false
28793,2410,38,,2022-12-18 01:31:10,60.84,false
28794,516,362,4306,2024-11-14 00:23:59,30.63,false
28795,1228,258,2800,2023-02-22 07:35:35,2.28,false
28796,2178,138,1513,2023-12-28 18:26:26,56.82,false
28797,481,304,,2020-08-25 05:25:42,64.78,false
28798,290,60,,2021-10-21 11:21:17,47.76,false
28799,975,33,,2021-10-30 18:32:35,36.69,false
28800,1995,128,,2020-02-19 08:42:19,70.52,false
28801,1422,376,4615,2025-05-14 23:36:44,67.66,false
28802,2208,331,,2025-06-02 15:57:30,28.94,false
28803,1384,213,,2023-10-23 00:04:25,5.59,false
28804,1519,233,,2020-10-15 12:47:53,76.15,false
28805,2124,69,,2023-05-20 15:47:06,60.75,false
28806,901,49,,2024-06-11 12:37:10,15.85,false
28807,2620,453,,2020-08-20 08:45:12,76.87,false
28808,1935,183,2016,2024-12-12 10:56:43,20.38,false
28809,1041,177,,2022-03-02 07:06:03,1.01,false
28810,818,325,3841,2021-01-30 15:03:09,100.0,true
28811,2644,470,5769,2023-03-06 23:55:10,15.1,false
28812,496,478,5878,2021-08-31 13:42:23,17.97,false
28813,1233,253,,2021-09-20 08:45:46,90.01,false
28814,2677,401,,2021-11-21 06:45:54,63.98,false
28815,1345,354,4217,2021-12-26 22:33:04,79.84,false
28816,2326,388,,2023-06-25 03:49:07,26.49,false
28817,1721,217,2421,2022-03-26 21:09:54,100.0,true
28818,2074,427,,2023-04-27 02:18:00,79.84,false
28819,381,202,2292,2024-07-20 16:01:55,24.78,false
28820,369,106,,2024-04-10 03:42:42,83.72,false
28821,1423,353,,2020-02-25 15:29:22,65.89,false
28822,602,348,,2025-05-28 04:40:04,77.5,false
28823,194,488,,2023-05-16 12:43:58,27.6,false
28824,1738,16,204,2023-07-17 15:11:26,28.52,false
28825,1756,42,,2025-02-21 15:13:29,6.37,false
28826,476,470,5795,2021-11-07 19:09:43,78.64,false
28827,813,176,1967,2020-11-05 06:46:35,68.73,false
28828,1780,418,5148,2025-11-02 05:45:38,47.73,false
28829,1656,463,5623,2025-03-05 02:57:29,49.02,false
28830,1511,322,,2023-06-07 14:37:01,94.74,false
28831,410,167,,2021-03-04 15:35:46,14.3,false
28832,168,59,,2024-05-17 10:50:56,7.56,false
28833,1907,469,5747,2020-02-19 16:08:32,40.8,false
28834,2352,128,,2020-06-14 20:17:14,10.12,false
28835,1168,330,,2020-06-07 00:43:50,35.82,false
28836,1190,353,,2022-07-25 23:40:38,56.78,false
28837,259,21,,2022-10-01 15:33:02,68.7,false
28838,1588,64,,2021-04-11 10:08:44,13.93,false
28839,117,41,453,2025-06-03 00:36:16,100.0,true
28840,1783,340,4154,2023-04-03 14:05:16,21.15,false
28841,1937,352,4212,2022-09-11 01:51:11,58.84,false
28842,252,278,3081,2023-03-22 15:47:14,23.13,false
28843,782,134,,2025-10-08 10:37:59,63.37,false
28844,897,244,,2023-10-31 09:00:25,45.24,false
28845,1566,332,,2021-04-25 20:10:15,74.09,false
28846,1499,23,,2021-08-12 10:24:48,5.47,false
28847,1203,320,,2022-02-10 21:16:50,67.14,false
28848,1376,88,873,2022-11-11 20:45:29,70.84,false
28849,2191,225,,2022-03-20 18:29:25,38.29,false
28850,2026,29,,2023-12-23 05:56:53,69.12,false
28851,767,22,,2020-07-25 09:50:44,100.0,true
28852,112,150,,2024-06-29 01:06:50,52.84,false
28853,2220,279,,2025-02-09 07:46:18,19.95,false
28854,37,367,,2025-12-15 14:32:01,100.0,true
28855,1598,225,,2022-01-01 23:13:25,74.51,false
28856,2238,297,3398,2022-10-16 04:25:07,82.49,false
28857,992,439,5309,2023-11-26 14:02:11,75.98,false
28858,1383,96,1008,2024-04-07 12:16:10,18.17,false
28859,1028,52,,2025-09-14 14:05:08,23.92,false
28860,2343,146,1563,2023-11-19 16:10:54,16.18,false
28861,1277,79,,2021-11-11 22:10:05,91.5,false
28862,388,99,,2022-02-04 14:56:19,27.16,false
28863,168,89,900,2021-11-06 21:36:46,73.97,false
28864,586,328,,2022-10-21 01:24:52,100.0,true
28865,116,253,,2025-06-25 01:19:32,40.4,false
28866,2218,314,3590,2025-06-11 19:54:09,72.99,false
28867,359,233,,2025-01-17 21:24:51,29.21,false
28868,275,72,,2023-04-15 18:58:36,9.07,false
28869,2683,70,,2021-06-21 16:13:48,76.88,false
28870,364,271,,2020-08-16 04:23:56,41.04,false
28871,2340,21,,2023-10-29 19:23:24,40.84,false
28872,1092,450,,2024-11-17 10:03:10,91.74,false
28873,2241,465,,2021-08-27 15:47:38,70.9,false
28874,554,215,,2024-08-10 03:50:21,77.55,false
28875,2292,488,,2022-02-05 22:54:26,70.06,false
28876,130,464,,2020-01-26 19:49:16,57.78,false
28877,2441,58,,2023-12-18 22:39:46,37.85,false
28878,1672,426,,2021-01-22 13:36:53,70.53,false
28879,2309,328,,2020-09-11 13:08:42,22.08,false
28880,1421,286,3232,2022-10-04 14:51:34,69.83,false
28881,2496,385,,2024-12-13 01:54:03,50.77,false
28882,891,71,709,2023-05-01 15:41:51,2.34,false
28883,1583,478,5876,2025-06-19 20:46:20,23.82,false
28884,1977,45,538,2024-12-20 03:54:49,100.0,true
28885,1734,459,,2024-04-08 04:40:11,32.14,false
28886,227,217,2418,2021-10-01 03:14:02,67.35,false
28887,1285,18,244,2022-04-14 14:51:16,81.76,false
28888,1108,438,5290,2020-01-12 11:39:38,8.03,false
28889,192,417,5132,2022-08-01 15:09:21,55.75,false
28890,1052,129,1355,2020-11-13 21:54:27,71.11,false
28891,786,175,,2023-12-20 08:55:20,33.3,false
28892,1311,101,1031,2025-09-18 16:51:21,73.19,false
28893,877,463,5594,2020-06-12 05:53:01,81.72,false
28894,1727,71,711,2020-08-24 11:45:28,7.57,false
28895,1463,124,,2021-12-11 14:52:24,30.19,false
28896,1708,485,,2025-09-24 13:37:10,81.65,false
28897,1768,290,,2024-02-03 07:37:07,6.09,false
28898,661,312,3464,2020-08-30 04:27:10,84.94,false
28899,1560,178,,2024-07-18 20:33:04,52.88,false
28900,252,52,,2023-08-27 12:39:31,53.06,false
28901,2351,6,,2020-04-25 14:33:37,55.09,false
28902,1750,432,,2021-03-27 02:16:59,6.3,false
28903,426,166,,2023-10-10 20:49:51,79.84,false
28904,2609,117,,2023-01-12 13:30:38,46.9,false
28905,2628,338,4100,2021-10-24 06:31:47,94.54,false
28906,1120,80,,2022-04-29 00:32:40,58.27,false
28907,1872,216,2407,2022-11-21 05:39:33,2.93,false
28908,2706,177,,2025-12-14 01:08:16,53.11,false
28909,517,220,2427,2025-01-19 05:58:46,0.88,false
28910,710,148,,2022-11-20 00:14:42,76.71,false
28911,1799,474,5829,2023-09-26 12:02:35,19.97,false
28912,328,454,,2025-01-14 13:37:52,58.32,false
28913,2613,307,,2024-08-07 17:43:56,4.73,false
28914,922,187,2034,2025-01-09 10:48:23,55.07,false
28915,1104,126,1326,2025-08-09 02:06:57,75.95,false
28916,2522,244,,2021-12-02 06:06:52,28.94,false
28917,1970,212,,2022-03-15 07:51:45,86.46,false
28918,2696,148,,2020-09-26 02:43:56,44.05,false
28919,1690,344,4175,2024-04-17 10:01:19,67.33,false
28920,1787,319,3725,2023-05-09 14:44:28,13.7,false
28921,389,68,,2020-03-02 10:17:42,7.41,false
28922,921,243,,2023-12-27 06:51:16,57.74,false
28923,850,20,,2022-06-17 15:48:37,55.27,false
28924,1443,463,5630,2021-11-18 10:04:41,85.83,false
28925,2193,131,1472,2025-01-25 17:43:11,36.73,false
28926,2275,201,2224,2021-06-02 11:56:26,62.12,false
28927,2023,463,5630,2020-07-02 16:59:01,39.17,false
28928,1227,182,,2025-08-06 03:41:37,87.05,false
28929,2364,497,,2020-02-27 11:05:27,7.31,false
28930,665,109,1123,2021-09-07 19:23:12,20.46,false
28931,745,390,4805,2021-10-24 11:28:45,11.2,false
28932,1331,2,6,2020-04-22 17:11:01,31.16,false
28933,1009,29,,2022-02-03 08:10:00,30.92,false
28934,544,148,,2022-09-11 01:16:07,19.64,false
28935,2410,35,353,2023-01-30 04:55:22,0.0,false
28936,1366,480,5930,2025-12-16 09:33:33,45.1,false
28937,1992,266,2978,2020-11-09 00:06:41,100.0,true
28938,1393,84,,2024-06-17 05:04:10,0.18,false
28939,1712,122,,2025-10-04 07:49:18,69.05,false
28940,426,165,,2020-05-09 07:06:18,39.27,false
28941,909,252,,2024-06-01 16:36:04,30.92,false
28942,185,136,,2020-04-22 15:49:13,20.58,false
28943,481,33,,2021-03-01 09:51:38,51.52,false
28944,1408,289,3289,2024-05-08 07:17:46,84.62,false
28945,949,16,203,2021-06-27 21:26:47,42.87,false
28946,2572,244,,2025-07-06 02:20:26,62.33,false
28947,949,362,4291,2024-07-30 15:01:21,40.14,false
28948,212,36,413,2020-03-17 19:27:57,59.33,false
28949,757,391,,2023-01-21 00:51:00,48.73,false
28950,1949,215,,2022-06-14 12:26:15,28.05,false
28951,960,420,,2022-05-31 06:09:27,4.06,false
28952,584,50,,2021-07-04 14:32:06,40.57,false
28953,1689,99,,2020-11-19 18:14:36,50.02,false
28954,1343,363,,2020-10-12 08:40:11,77.86,false
28955,688,385,,2021-05-26 07:17:12,9.11,false
28956,568,365,4338,2024-04-06 03:40:45,81.11,false
28957,248,185,,2020-07-12 06:25:09,41.6,false
28958,606,36,415,2025-05-17 14:46:03,100.0,true
28959,1351,275,,2024-04-24 05:29:05,53.86,false
28960,1456,25,284,2025-08-18 12:09:24,11.06,false
28961,1757,494,6095,2021-06-11 13:42:25,60.09,false
28962,2307,330,,2022-06-12 00:44:43,91.91,false
28963,776,340,4134,2021-06-29 22:10:08,100.0,true
28964,1552,413,,2021-10-31 09:23:08,38.71,false
28965,1002,203,2348,2023-10-08 03:56:09,10.85,false
28966,2413,425,,2024-02-29 21:12:11,49.24,false
28967,2232,245,2690,2025-01-13 13:33:55,8.36,false
28968,1761,364,,2020-05-03 17:54:30,32.14,false
28969,65,392,,2023-02-01 10:53:03,48.34,false
28970,495,93,977,2024-09-03 21:47:18,34.58,false
28971,1001,116,1200,2025-12-20 16:22:57,12.15,false
28972,2196,328,,2023-12-21 03:26:38,37.19,false
28973,1164,422,,2025-09-16 17:03:02,35.24,false
28974,1400,368,4365,2021-01-22 03:05:09,74.1,false
28975,943,252,,2021-05-15 18:25:12,47.28,false
28976,676,425,,2021-08-30 00:15:10,78.15,false
28977,1639,273,,2021-12-21 19:29:28,58.44,false
28978,913,443,5416,2021-02-08 02:54:04,6.66,false
28979,693,386,4722,2025-04-29 18:23:53,50.56,false
28980,1698,6,,2025-06-29 14:41:41,50.39,false
28981,2399,127,,2024-08-27 14:46:33,56.81,false
28982,935,173,1870,2023-03-28 09:44:25,65.5,false
28983,2394,109,1099,2025-01-06 00:48:49,40.33,false
28984,2418,452,5475,2021-12-27 14:05:18,7.72,false
28985,34,390,4809,2023-09-15 23:09:23,25.04,false
28986,1562,226,,2022-05-19 21:44:01,88.77,false
28987,762,204,,2021-07-02 13:58:43,12.65,false
28988,653,68,,2025-12-04 13:48:15,28.84,false
28989,234,256,,2025-07-23 23:55:34,70.08,false
28990,2106,414,5094,2024-02-20 03:43:30,75.88,false
28991,2253,358,4279,2023-11-20 12:57:57,81.44,false
28992,602,284,3178,2020-12-19 14:41:58,76.63,false
28993,1900,404,,2025-10-11 02:59:19,11.08,false
28994,2541,376,4619,2020-07-05 22:41:54,2.23,false
28995,1933,481,,2020-05-26 04:25:48,17.05,false
28996,2516,150,,2020-09-29 07:07:20,19.1,false
28997,1108,184,,2023-01-31 22:44:24,15.8,false
28998,1357,48,,2024-06-04 16:26:29,48.78,false
28999,1772,220,2429,2024-10-02 09:43:30,90.37,false
29000,2090,247,,2021-05-24 20:28:07,100.0,true
29001,1505,290,,2024-11-30 13:59:44,68.92,false
29002,68,36,416,2020-08-18 20:15:25,61.47,false
